messstelle_id,e32,e32num,n32,n32num,genau
86595842,3232XX,323250.0,56974XX,5697450.0,100
86595854,3231XX,323150.0,56971XX,5697150.0,100
86595866,3240XX,324050.0,56979XX,5697950.0,100
86595878,3227XX,322750.0,56980XX,5698050.0,100
86595880,3215XX,321550.0,56965XX,5696550.0,100
86595891,3227XX,322750.0,56983XX,5698350.0,100
86595908,3241XX,324150.0,56983XX,5698350.0,100
86595910,3229XX,322950.0,56965XX,5696550.0,100
86595921,3246XX,324650.0,56964XX,5696450.0,100
86595933,3238XX,323850.0,56975XX,5697550.0,100
86595945,3251XX,325150.0,56971XX,5697150.0,100
86595957,3248XX,324850.0,56981XX,5698150.0,100
86595969,3240XX,324050.0,56981XX,5698150.0,100
86595970,3238XX,323850.0,56973XX,5697350.0,100
86595982,3227XX,322750.0,56977XX,5697750.0,100
86595994,3238XX,323850.0,56976XX,5697650.0,100
86596007,3240XX,324050.0,56963XX,5696350.0,100
86596019,3227XX,322750.0,56959XX,5695950.0,100
86596020,3234XX,323450.0,56969XX,5696950.0,100
86596032,3222XX,322250.0,56968XX,5696850.0,100
86596044,3222XX,322250.0,56980XX,5698050.0,100
86596056,3225XX,322550.0,56981XX,5698150.0,100
86596068,3227XX,322750.0,56985XX,5698550.0,100
86596070,3240XX,324050.0,56979XX,5697950.0,100
86596081,3239XX,323950.0,56980XX,5698050.0,100
86596093,3239XX,323950.0,56980XX,5698050.0,100
86596100,3226XX,322650.0,56981XX,5698150.0,100
86596111,3225XX,322550.0,56981XX,5698150.0,100
86596123,3223XX,322350.0,56981XX,5698150.0,100
86596135,3028XX,302850.0,56888XX,5688850.0,100
86596147,3027XX,302750.0,56888XX,5688850.0,100
86596159,3028XX,302850.0,56888XX,5688850.0,100
86596160,3026XX,302650.0,56887XX,5688750.0,100
86596172,3109XX,310950.0,56827XX,5682750.0,100
86596184,3030XX,303050.0,56873XX,5687350.0,100
86596196,3026XX,302650.0,56887XX,5688750.0,100
86596202,3082XX,308250.0,56851XX,5685150.0,100
86596214,3082XX,308250.0,56851XX,5685150.0,100
86596226,3093XX,309350.0,56851XX,5685150.0,100
86596238,3093XX,309350.0,56851XX,5685150.0,100
86596240,3031XX,303150.0,56889XX,5688950.0,100
86596251,3029XX,302950.0,56879XX,5687950.0,100
86596263,3030XX,303050.0,56882XX,5688250.0,100
86596275,3134XX,313450.0,56846XX,5684650.0,100
86596287,3134XX,313450.0,56846XX,5684650.0,100
86596299,3145XX,314550.0,56839XX,5683950.0,100
86596305,3145XX,314550.0,56839XX,5683950.0,100
86596317,3106XX,310650.0,56858XX,5685850.0,100
86596329,3106XX,310650.0,56858XX,5685850.0,100
86596330,311076,311076.0,5685963,5685963.0,1
86596342,311076,311076.0,5685963,5685963.0,1
86596354,3129XX,312950.0,56867XX,5686750.0,100
86596366,3129XX,312950.0,56867XX,5686750.0,100
86596378,3101XX,310150.0,56864XX,5686450.0,100
86596380,3101XX,310150.0,56864XX,5686450.0,100
86596391,3101XX,310150.0,56859XX,5685950.0,100
86596408,3101XX,310150.0,56859XX,5685950.0,100
86596410,3096XX,309650.0,56858XX,5685850.0,100
86596421,3096XX,309650.0,56858XX,5685850.0,100
86596433,310574,310574.0,5685433,5685433.0,1
86596445,310574,310574.0,5685433,5685433.0,1
86596457,312437,312437.0,5684977,5684977.0,1
86596469,3124XX,312450.0,56849XX,5684950.0,100
86596470,3113XX,311350.0,56871XX,5687150.0,100
86596482,3113XX,311350.0,56871XX,5687150.0,100
86596494,3135XX,313550.0,56867XX,5686750.0,100
86596500,3105XX,310550.0,56868XX,5686850.0,100
86596512,3105XX,310550.0,56868XX,5686850.0,100
86596524,3107XX,310750.0,56846XX,5684650.0,100
86596536,3107XX,310750.0,56846XX,5684650.0,100
86596548,3103XX,310350.0,56857XX,5685750.0,100
86596550,3103XX,310350.0,56857XX,5685750.0,100
86596561,3109XX,310950.0,56859XX,5685950.0,100
86596573,3109XX,310950.0,56859XX,5685950.0,100
86596585,3128XX,312850.0,56819XX,5681950.0,100
86596597,3128XX,312850.0,56819XX,5681950.0,100
86596603,3028XX,302850.0,56885XX,5688550.0,100
86596615,3063XX,306350.0,56817XX,5681750.0,100
86596627,3063XX,306350.0,56817XX,5681750.0,100
86596639,3063XX,306350.0,56817XX,5681750.0,100
86596640,3043XX,304350.0,56826XX,5682650.0,100
86596652,3043XX,304350.0,56826XX,5682650.0,100
86596664,3043XX,304350.0,56826XX,5682650.0,100
86596676,3043XX,304350.0,56833XX,5683350.0,100
86596688,3043XX,304350.0,56833XX,5683350.0,100
86596690,3043XX,304350.0,56833XX,5683350.0,100
86596706,3043XX,304350.0,56827XX,5682750.0,100
86596718,3037XX,303750.0,56829XX,5682950.0,100
86596720,3039XX,303950.0,56829XX,5682950.0,100
86596731,3041XX,304150.0,56829XX,5682950.0,100
86596743,3059XX,305950.0,56828XX,5682850.0,100
86596755,3059XX,305950.0,56828XX,5682850.0,100
86596767,3036XX,303650.0,56825XX,5682550.0,100
86596779,3029XX,302950.0,56879XX,5687950.0,100
86596780,3029XX,302950.0,56879XX,5687950.0,100
86596792,3030XX,303050.0,56873XX,5687350.0,100
86596809,3030XX,303050.0,56873XX,5687350.0,100
86596810,3031XX,303150.0,56889XX,5688950.0,100
86596822,3031XX,303150.0,56889XX,5688950.0,100
86596846,3029XX,302950.0,56889XX,5688950.0,100
86596858,3029XX,302950.0,56879XX,5687950.0,100
86596860,3029XX,302950.0,56879XX,5687950.0,100
86596871,3017XX,301750.0,56869XX,5686950.0,100
86596883,3017XX,301750.0,56869XX,5686950.0,100
86596895,3017XX,301750.0,56869XX,5686950.0,100
86596913,3240XX,324050.0,56879XX,5687950.0,100
86596925,3245XX,324550.0,56887XX,5688750.0,100
86596937,3233XX,323350.0,56879XX,5687950.0,100
86596949,3237XX,323750.0,56862XX,5686250.0,100
86596950,3247XX,324750.0,56873XX,5687350.0,100
86596962,3221XX,322150.0,56868XX,5686850.0,100
86596974,3225XX,322550.0,56856XX,5685650.0,100
86596986,3243XX,324350.0,56874XX,5687450.0,100
86596998,3234XX,323450.0,56850XX,5685050.0,100
86597000,3232XX,323250.0,56848XX,5684850.0,100
86597012,3232XX,323250.0,56884XX,5688450.0,100
86597024,3246XX,324650.0,56875XX,5687550.0,100
86597036,3247XX,324750.0,56879XX,5687950.0,100
86597048,3242XX,324250.0,56882XX,5688250.0,100
86597061,3238XX,323850.0,56883XX,5688350.0,100
86597073,3238XX,323850.0,56875XX,5687550.0,100
86597085,3245XX,324550.0,56878XX,5687850.0,100
86597115,3169XX,316950.0,56897XX,5689750.0,100
86597127,3168XX,316850.0,56897XX,5689750.0,100
86597139,3172XX,317250.0,56900XX,5690050.0,100
86597140,3170XX,317050.0,56900XX,5690050.0,100
86597152,3168XX,316850.0,56901XX,5690150.0,100
86597164,3174XX,317450.0,56903XX,5690350.0,100
86597176,3177XX,317750.0,56898XX,5689850.0,100
86597188,3175XX,317550.0,56898XX,5689850.0,100
86597190,3173XX,317350.0,56894XX,5689450.0,100
86597206,3172XX,317250.0,56896XX,5689650.0,100
86597218,3175XX,317550.0,56900XX,5690050.0,100
86597255,3248XX,324850.0,56976XX,5697650.0,100
86597267,3225XX,322550.0,56975XX,5697550.0,100
86597279,3217XX,321750.0,56934XX,5693450.0,100
86597280,3216XX,321650.0,56935XX,5693550.0,100
86597309,3243XX,324350.0,56954XX,5695450.0,100
86597310,3246XX,324650.0,56953XX,5695350.0,100
86597334,3239XX,323950.0,56944XX,5694450.0,100
86597346,3247XX,324750.0,56941XX,5694150.0,100
86597371,3242XX,324250.0,56937XX,5693750.0,100
86597383,3244XX,324450.0,56950XX,5695050.0,100
86597395,3243XX,324350.0,56947XX,5694750.0,100
86597401,3241XX,324150.0,56942XX,5694250.0,100
86597413,3243XX,324350.0,56933XX,5693350.0,100
86597462,3245XX,324550.0,56952XX,5695250.0,100
86597498,3246XX,324650.0,56950XX,5695050.0,100
86597516,3308XX,330850.0,56830XX,5683050.0,100
86597528,3314XX,331450.0,56829XX,5682950.0,100
86597530,3319XX,331950.0,56829XX,5682950.0,100
86597541,3304XX,330450.0,56822XX,5682250.0,100
86597553,3314XX,331450.0,56822XX,5682250.0,100
86597565,3322XX,332250.0,56821XX,5682150.0,100
86597577,3314XX,331450.0,56815XX,5681550.0,100
86597589,3310XX,331050.0,56833XX,5683350.0,100
86597590,3312XX,331250.0,56833XX,5683350.0,100
86597607,3315XX,331550.0,56832XX,5683250.0,100
86597619,3313XX,331350.0,56832XX,5683250.0,100
86597620,3313XX,331350.0,56832XX,5683250.0,100
86597711,3234XX,323450.0,56849XX,5684950.0,100
86597723,3232XX,323250.0,56843XX,5684350.0,100
86597735,3231XX,323150.0,56847XX,5684750.0,100
86597747,3237XX,323750.0,56842XX,5684250.0,100
86597759,3239XX,323950.0,56844XX,5684450.0,100
86597760,3234XX,323450.0,56842XX,5684250.0,100
86597772,3232XX,323250.0,56836XX,5683650.0,100
86597784,3237XX,323750.0,56833XX,5683350.0,100
86597796,3241XX,324150.0,56836XX,5683650.0,100
86597802,3242XX,324250.0,56840XX,5684050.0,100
86597814,3236XX,323650.0,56847XX,5684750.0,100
86597826,3235XX,323550.0,56845XX,5684550.0,100
86597838,3339XX,333950.0,56810XX,5681050.0,100
86597840,3340XX,334050.0,56804XX,5680450.0,100
86597851,3342XX,334250.0,56810XX,5681050.0,100
86597863,3344XX,334450.0,56807XX,5680750.0,100
86597875,3336XX,333650.0,56806XX,5680650.0,100
86597887,3342XX,334250.0,56807XX,5680750.0,100
86597899,3337XX,333750.0,56803XX,5680350.0,100
86597905,3341XX,334150.0,56801XX,5680150.0,100
86597917,3338XX,333850.0,56801XX,5680150.0,100
86598016,3307XX,330750.0,56779XX,5677950.0,100
86598028,3307XX,330750.0,56779XX,5677950.0,100
86598030,3317XX,331750.0,56779XX,5677950.0,100
86598041,3317XX,331750.0,56779XX,5677950.0,100
86598053,3323XX,332350.0,56786XX,5678650.0,100
86598065,3328XX,332850.0,56800XX,5680050.0,100
86598077,3338XX,333850.0,56790XX,5679050.0,100
86598089,3342XX,334250.0,56803XX,5680350.0,100
86598090,3338XX,333850.0,56804XX,5680450.0,100
86598107,3345XX,334550.0,56808XX,5680850.0,100
86598119,3334XX,333450.0,56811XX,5681150.0,100
86598120,3110XX,311050.0,56828XX,5682850.0,100
86598132,3110XX,311050.0,56828XX,5682850.0,100
86598144,3109XX,310950.0,56827XX,5682750.0,100
86598156,3109XX,310950.0,56827XX,5682750.0,100
86598168,3107XX,310750.0,56823XX,5682350.0,100
86598170,3107XX,310750.0,56823XX,5682350.0,100
86598181,3107XX,310750.0,56822XX,5682250.0,100
86598193,3107XX,310750.0,56822XX,5682250.0,100
86598200,3107XX,310750.0,56822XX,5682250.0,100
86598211,3117XX,311750.0,56823XX,5682350.0,100
86598223,3108XX,310850.0,56828XX,5682850.0,100
86598235,3109XX,310950.0,56826XX,5682650.0,100
86598247,3109XX,310950.0,56826XX,5682650.0,100
86598259,3109XX,310950.0,56826XX,5682650.0,100
86598260,3087XX,308750.0,56827XX,5682750.0,100
86598272,3093XX,309350.0,56822XX,5682250.0,100
86598284,3087XX,308750.0,56826XX,5682650.0,100
86598296,3093XX,309350.0,56822XX,5682250.0,100
86598302,3092XX,309250.0,56832XX,5683250.0,100
86598314,3093XX,309350.0,56822XX,5682250.0,100
86598326,3088XX,308850.0,56825XX,5682550.0,100
86598338,3087XX,308750.0,56826XX,5682650.0,100
86598340,3087XX,308750.0,56826XX,5682650.0,100
86598351,3093XX,309350.0,56826XX,5682650.0,100
86598363,3083XX,308350.0,56827XX,5682750.0,100
86598375,3087XX,308750.0,56826XX,5682650.0,100
86598387,3096XX,309650.0,56802XX,5680250.0,100
86598399,3096XX,309650.0,56802XX,5680250.0,100
86598405,3086XX,308650.0,56826XX,5682650.0,100
86598417,3088XX,308850.0,56825XX,5682550.0,100
86598429,3096XX,309650.0,56816XX,5681650.0,100
86598430,3102XX,310250.0,56807XX,5680750.0,100
86598442,3079XX,307950.0,56812XX,5681250.0,100
86598454,3084XX,308450.0,56821XX,5682150.0,100
86598466,3082XX,308250.0,56817XX,5681750.0,100
86598478,3077XX,307750.0,56817XX,5681750.0,100
86598480,3082XX,308250.0,56819XX,5681950.0,100
86598491,3079XX,307950.0,56820XX,5682050.0,100
86598508,3077XX,307750.0,56823XX,5682350.0,100
86598510,3081XX,308150.0,56819XX,5681950.0,100
86598521,3081XX,308150.0,56819XX,5681950.0,100
86598533,3085XX,308550.0,56817XX,5681750.0,100
86598545,3080XX,308050.0,56819XX,5681950.0,100
86598557,3082XX,308250.0,56819XX,5681950.0,100
86598569,3082XX,308250.0,56819XX,5681950.0,100
86598570,3087XX,308750.0,56811XX,5681150.0,100
86598582,3081XX,308150.0,56822XX,5682250.0,100
86598594,3079XX,307950.0,56825XX,5682550.0,100
86598600,3078XX,307850.0,56829XX,5682950.0,100
86598612,3082XX,308250.0,56830XX,5683050.0,100
86598624,3076XX,307650.0,56820XX,5682050.0,100
86598636,3109XX,310950.0,56826XX,5682650.0,100
86598648,3109XX,310950.0,56826XX,5682650.0,100
86598650,3109XX,310950.0,56826XX,5682650.0,100
86598661,3080XX,308050.0,56824XX,5682450.0,100
86598673,3080XX,308050.0,56836XX,5683650.0,100
86598685,3119XX,311950.0,56776XX,5677650.0,100
86598697,3108XX,310850.0,56716XX,5671650.0,100
86598715,3141XX,314150.0,56915XX,5691550.0,100
86598727,314162,314162.0,5691575,5691575.0,1
86598739,3097XX,309750.0,56908XX,5690850.0,100
86598740,3096XX,309650.0,56901XX,5690150.0,100
86598752,3097XX,309750.0,56906XX,5690650.0,100
86598764,3099XX,309950.0,56875XX,5687550.0,100
86598776,3099XX,309950.0,56875XX,5687550.0,100
86598788,3099XX,309950.0,56880XX,5688050.0,100
86598790,3099XX,309950.0,56880XX,5688050.0,100
86598806,3091XX,309150.0,56920XX,5692050.0,100
86598818,3078XX,307850.0,56911XX,5691150.0,100
86598820,3089XX,308950.0,56916XX,5691650.0,100
86598831,3099XX,309950.0,56889XX,5688950.0,100
86598843,3069XX,306950.0,56897XX,5689750.0,100
86598855,3093XX,309350.0,56909XX,5690950.0,100
86598867,3093XX,309350.0,56909XX,5690950.0,100
86598879,3084XX,308450.0,56908XX,5690850.0,100
86598880,3103XX,310350.0,56928XX,5692850.0,100
86598892,3056XX,305650.0,56827XX,5682750.0,100
86598909,3056XX,305650.0,56827XX,5682750.0,100
86598910,3057XX,305750.0,56824XX,5682450.0,100
86598922,3057XX,305750.0,56824XX,5682450.0,100
86598934,3063XX,306350.0,56831XX,5683150.0,100
86598946,3063XX,306350.0,56831XX,5683150.0,100
86598958,3056XX,305650.0,56835XX,5683550.0,100
86598960,3056XX,305650.0,56835XX,5683550.0,100
86598971,3058XX,305850.0,56831XX,5683150.0,100
86598983,3058XX,305850.0,56831XX,5683150.0,100
86598995,3056XX,305650.0,56827XX,5682750.0,100
86599010,3030XX,303050.0,56882XX,5688250.0,100
86599021,3030XX,303050.0,56882XX,5688250.0,100
86599033,3030XX,303050.0,56873XX,5687350.0,100
86599045,3030XX,303050.0,56873XX,5687350.0,100
86599057,3030XX,303050.0,56882XX,5688250.0,100
86599069,3030XX,303050.0,56882XX,5688250.0,100
86599070,3031XX,303150.0,56891XX,5689150.0,100
86599082,3021XX,302150.0,56875XX,5687550.0,100
86599094,3030XX,303050.0,56874XX,5687450.0,100
86599112,3083XX,308350.0,56850XX,5685050.0,100
86599124,3083XX,308350.0,56850XX,5685050.0,100
86599136,3080XX,308050.0,56852XX,5685250.0,100
86599148,3080XX,308050.0,56852XX,5685250.0,100
86599150,3078XX,307850.0,56854XX,5685450.0,100
86599161,3078XX,307850.0,56854XX,5685450.0,100
86599197,3030XX,303050.0,56882XX,5688250.0,100
86599203,3030XX,303050.0,56882XX,5688250.0,100
86599215,3030XX,303050.0,56882XX,5688250.0,100
86599227,3030XX,303050.0,56882XX,5688250.0,100
86599239,3030XX,303050.0,56873XX,5687350.0,100
86599240,3030XX,303050.0,56873XX,5687350.0,100
86599252,3083XX,308350.0,56850XX,5685050.0,100
86599264,3083XX,308350.0,56850XX,5685050.0,100
86599276,3080XX,308050.0,56852XX,5685250.0,100
86599288,3080XX,308050.0,56852XX,5685250.0,100
86599290,3078XX,307850.0,56854XX,5685450.0,100
86599306,3078XX,307850.0,56854XX,5685450.0,100
86599318,3103XX,310350.0,56857XX,5685750.0,100
86599320,3103XX,310350.0,56857XX,5685750.0,100
86599331,3109XX,310950.0,56859XX,5685950.0,100
86599343,3109XX,310950.0,56859XX,5685950.0,100
86599355,3109XX,310950.0,56819XX,5681950.0,100
86599367,3038XX,303850.0,56881XX,5688150.0,100
86599379,3038XX,303850.0,56881XX,5688150.0,100
86599409,3089XX,308950.0,56911XX,5691150.0,100
86599410,3086XX,308650.0,56909XX,5690950.0,100
86599422,3096XX,309650.0,56907XX,5690750.0,100
86599434,3098XX,309850.0,56911XX,5691150.0,100
86599446,3079XX,307950.0,56904XX,5690450.0,100
86599458,3082XX,308250.0,56895XX,5689550.0,100
86599460,3088XX,308850.0,56903XX,5690350.0,100
86599471,3083XX,308350.0,56904XX,5690450.0,100
86599483,3102XX,310250.0,56911XX,5691150.0,100
86599495,3107XX,310750.0,56906XX,5690650.0,100
86599501,3094XX,309450.0,56917XX,5691750.0,100
86599513,3096XX,309650.0,56905XX,5690550.0,100
86599525,3096XX,309650.0,56905XX,5690550.0,100
86599537,3096XX,309650.0,56905XX,5690550.0,100
86599549,3097XX,309750.0,56908XX,5690850.0,100
86599550,3097XX,309750.0,56908XX,5690850.0,100
86599562,3097XX,309750.0,56904XX,5690450.0,100
86599574,3097XX,309750.0,56904XX,5690450.0,100
86599586,3097XX,309750.0,56904XX,5690450.0,100
86599598,3096XX,309650.0,56901XX,5690150.0,100
86599604,3096XX,309650.0,56901XX,5690150.0,100
86599616,3096XX,309650.0,56901XX,5690150.0,100
86599628,3097XX,309750.0,56906XX,5690650.0,100
86599630,3097XX,309750.0,56906XX,5690650.0,100
86599641,3098XX,309850.0,56910XX,5691050.0,100
86599653,3098XX,309850.0,56910XX,5691050.0,100
86599665,3104XX,310450.0,56913XX,5691350.0,100
86599677,3104XX,310450.0,56913XX,5691350.0,100
86599689,3104XX,310450.0,56913XX,5691350.0,100
86599690,3089XX,308950.0,56894XX,5689450.0,100
86599707,3089XX,308950.0,56894XX,5689450.0,100
86599719,3089XX,308950.0,56894XX,5689450.0,100
86599720,3108XX,310850.0,56884XX,5688450.0,100
86599732,3108XX,310850.0,56884XX,5688450.0,100
86599744,3108XX,310850.0,56884XX,5688450.0,100
86599756,3095XX,309550.0,56907XX,5690750.0,100
86599768,3095XX,309550.0,56907XX,5690750.0,100
86599770,3101XX,310150.0,56900XX,5690050.0,100
86599781,3101XX,310150.0,56900XX,5690050.0,100
86599793,3100XX,310050.0,56906XX,5690650.0,100
86599800,3100XX,310050.0,56906XX,5690650.0,100
86599811,3091XX,309150.0,56915XX,5691550.0,100
86599823,3082XX,308250.0,56895XX,5689550.0,100
86599835,3093XX,309350.0,56886XX,5688650.0,100
86599847,3109XX,310950.0,56888XX,5688850.0,100
86599859,3092XX,309250.0,56897XX,5689750.0,100
86599860,3092XX,309250.0,56897XX,5689750.0,100
86599872,3096XX,309650.0,56901XX,5690150.0,100
86599884,3096XX,309650.0,56901XX,5690150.0,100
86599896,3097XX,309750.0,56906XX,5690650.0,100
86599902,3095XX,309550.0,56896XX,5689650.0,100
86600011,3271XX,327150.0,56926XX,5692650.0,100
86600023,3271XX,327150.0,56926XX,5692650.0,100
86600035,3270XX,327050.0,56923XX,5692350.0,100
86600047,3270XX,327050.0,56923XX,5692350.0,100
86600059,3269XX,326950.0,56920XX,5692050.0,100
86600060,3269XX,326950.0,56920XX,5692050.0,100
86600072,3267XX,326750.0,56922XX,5692250.0,100
86600084,3267XX,326750.0,56922XX,5692250.0,100
86600096,3266XX,326650.0,56923XX,5692350.0,100
86600102,3266XX,326650.0,56923XX,5692350.0,100
86600114,3268XX,326850.0,56925XX,5692550.0,100
86600126,3268XX,326850.0,56925XX,5692550.0,100
86600138,3275XX,327550.0,56938XX,5693850.0,100
86600140,3258XX,325850.0,56924XX,5692450.0,100
86600151,3258XX,325850.0,56924XX,5692450.0,100
86600163,3253XX,325350.0,56923XX,5692350.0,100
86600175,3250XX,325050.0,56925XX,5692550.0,100
86600187,3249XX,324950.0,56913XX,5691350.0,100
86600199,3241XX,324150.0,56914XX,5691450.0,100
86600205,3239XX,323950.0,56918XX,5691850.0,100
86600217,3239XX,323950.0,56910XX,5691050.0,100
86600229,3275XX,327550.0,56946XX,5694650.0,100
86600230,3248XX,324850.0,56939XX,5693950.0,100
86600242,3249XX,324950.0,56938XX,5693850.0,100
86600310,3353XX,335350.0,56926XX,5692650.0,100
86600321,3353XX,335350.0,56927XX,5692750.0,100
86600333,3347XX,334750.0,56922XX,5692250.0,100
86600345,3346XX,334650.0,56921XX,5692150.0,100
86600357,3345XX,334550.0,56921XX,5692150.0,100
86600369,3342XX,334250.0,56920XX,5692050.0,100
86600370,3343XX,334350.0,56920XX,5692050.0,100
86600382,3342XX,334250.0,56920XX,5692050.0,100
86600394,3305XX,330550.0,56903XX,5690350.0,100
86600400,3343XX,334350.0,56920XX,5692050.0,100
86600412,3307XX,330750.0,56902XX,5690250.0,100
86600424,3306XX,330650.0,56901XX,5690150.0,100
86600436,3296XX,329650.0,56937XX,5693750.0,100
86600448,3296XX,329650.0,56937XX,5693750.0,100
86600450,3297XX,329750.0,56929XX,5692950.0,100
86600461,3297XX,329750.0,56929XX,5692950.0,100
86600473,331229,331229.0,5693657,5693657.0,1
86600485,331231,331231.0,5693655,5693655.0,1
86600497,3318XX,331850.0,56935XX,5693550.0,100
86600503,3317XX,331750.0,56917XX,5691750.0,100
86600515,3317XX,331750.0,56917XX,5691750.0,100
86600527,3322XX,332250.0,56917XX,5691750.0,100
86600539,3322XX,332250.0,56917XX,5691750.0,100
86600540,3324XX,332450.0,56914XX,5691450.0,100
86600552,3324XX,332450.0,56914XX,5691450.0,100
86600564,3319XX,331950.0,56912XX,5691250.0,100
86600576,3319XX,331950.0,56912XX,5691250.0,100
86600588,3337XX,333750.0,56918XX,5691850.0,100
86600590,3337XX,333750.0,56918XX,5691850.0,100
86600606,3337XX,333750.0,56925XX,5692550.0,100
86600618,3337XX,333750.0,56925XX,5692550.0,100
86600620,3336XX,333650.0,56930XX,5693050.0,100
86600631,3336XX,333650.0,56930XX,5693050.0,100
86600643,334143,334143.0,5693040,5693040.0,1
86600655,3357XX,335750.0,56924XX,5692450.0,100
86600667,3328XX,332850.0,56942XX,5694250.0,100
86600679,3350XX,335050.0,56939XX,5693950.0,100
86600680,3357XX,335750.0,56917XX,5691750.0,100
86600692,3339XX,333950.0,56906XX,5690650.0,100
86600709,3313XX,331350.0,56909XX,5690950.0,100
86600710,3313XX,331350.0,56909XX,5690950.0,100
86600722,3305XX,330550.0,56909XX,5690950.0,100
86600734,3261XX,326150.0,56945XX,5694550.0,100
86600746,3261XX,326150.0,56945XX,5694550.0,100
86600758,3249XX,324950.0,56938XX,5693850.0,100
86600760,3235XX,323550.0,56925XX,5692550.0,100
86600771,3234XX,323450.0,56906XX,5690650.0,100
86600783,3231XX,323150.0,56899XX,5689950.0,100
86600795,3239XX,323950.0,56895XX,5689550.0,100
86600813,3346XX,334650.0,56893XX,5689350.0,100
86600825,3338XX,333850.0,56887XX,5688750.0,100
86600837,3364XX,336450.0,56879XX,5687950.0,100
86600849,3346XX,334650.0,56878XX,5687850.0,100
86600850,3331XX,333150.0,56875XX,5687550.0,100
86600862,3321XX,332150.0,56874XX,5687450.0,100
86600874,3324XX,332450.0,56870XX,5687050.0,100
86600886,3353XX,335350.0,56862XX,5686250.0,100
86600898,3337XX,333750.0,56861XX,5686150.0,100
86600904,3330XX,333050.0,56853XX,5685350.0,100
86600916,3354XX,335450.0,56853XX,5685350.0,100
86600928,3319XX,331950.0,56847XX,5684750.0,100
86600930,3411XX,341150.0,56862XX,5686250.0,100
86600941,3411XX,341150.0,56865XX,5686550.0,100
86600953,3412XX,341250.0,56867XX,5686750.0,100
86600965,3406XX,340650.0,56882XX,5688250.0,100
86600977,3403XX,340350.0,56889XX,5688950.0,100
86600989,3405XX,340550.0,56885XX,5688550.0,100
86601210,3313XX,331350.0,56884XX,5688450.0,100
86601222,3314XX,331450.0,56884XX,5688450.0,100
86601234,3314XX,331450.0,56884XX,5688450.0,100
86601246,3314XX,331450.0,56884XX,5688450.0,100
86601258,3315XX,331550.0,56885XX,5688550.0,100
86601260,3315XX,331550.0,56885XX,5688550.0,100
86601271,3315XX,331550.0,56885XX,5688550.0,100
86601283,3316XX,331650.0,56883XX,5688350.0,100
86601295,3316XX,331650.0,56881XX,5688150.0,100
86601301,3313XX,331350.0,56882XX,5688250.0,100
86601313,3313XX,331350.0,56882XX,5688250.0,100
86601325,3316XX,331650.0,56882XX,5688250.0,100
86601337,3314XX,331450.0,56884XX,5688450.0,100
86601349,3314XX,331450.0,56884XX,5688450.0,100
86601350,3314XX,331450.0,56882XX,5688250.0,100
86601362,3313XX,331350.0,56882XX,5688250.0,100
86601374,3312XX,331250.0,56883XX,5688350.0,100
86601386,3316XX,331650.0,56885XX,5688550.0,100
86603218,308122,308122.0,5718866,5718866.0,1
86603220,308122,308122.0,5718866,5718866.0,1
86603231,308122,308122.0,5718866,5718866.0,1
86604338,308122,308122.0,5718866,5718866.0,1
86604340,308122,308122.0,5718866,5718866.0,1
86610016,3134XX,313450.0,57109XX,5710950.0,100
86610028,3132XX,313250.0,57110XX,5711050.0,100
86610030,3131XX,313150.0,57109XX,5710950.0,100
86610053,3170XX,317050.0,57167XX,5716750.0,100
86610077,3065XX,306550.0,57229XX,5722950.0,100
86610089,3065XX,306550.0,57230XX,5723050.0,100
86610090,3069XX,306950.0,57230XX,5723050.0,100
86610107,3066XX,306650.0,57231XX,5723150.0,100
86610119,3064XX,306450.0,57228XX,5722850.0,100
86610132,3179XX,317950.0,57098XX,5709850.0,100
86610144,3179XX,317950.0,57097XX,5709750.0,100
86610156,3181XX,318150.0,57097XX,5709750.0,100
86610168,3179XX,317950.0,57099XX,5709950.0,100
86610170,3182XX,318250.0,57096XX,5709650.0,100
86610181,3179XX,317950.0,57095XX,5709550.0,100
86610193,3177XX,317750.0,57097XX,5709750.0,100
86610200,3187XX,318750.0,57089XX,5708950.0,100
86610211,3169XX,316950.0,57095XX,5709550.0,100
86610223,3171XX,317150.0,57102XX,5710250.0,100
86610235,3187XX,318750.0,57103XX,5710350.0,100
86610247,3186XX,318650.0,57095XX,5709550.0,100
86610259,3180XX,318050.0,57102XX,5710250.0,100
86610260,3180XX,318050.0,57035XX,5703550.0,100
86610284,307069,307069.0,5699062,5699062.0,1
86610296,307030,307030.0,5699090,5699090.0,1
86610302,307068,307068.0,5699059,5699059.0,1
86610314,307037,307037.0,5699020,5699020.0,1
86610326,306998,306998.0,5699052,5699052.0,1
86610338,306960,306960.0,5699093,5699093.0,1
86610340,3068XX,306850.0,56990XX,5699050.0,100
86610351,3069XX,306950.0,56991XX,5699150.0,100
86610363,3071XX,307150.0,56990XX,5699050.0,100
86610375,3069XX,306950.0,56990XX,5699050.0,100
86610387,306476,306476.0,5699384,5699384.0,1
86610399,3066XX,306650.0,56988XX,5698850.0,100
86610405,3072XX,307250.0,56985XX,5698550.0,100
86610417,3075XX,307550.0,56997XX,5699750.0,100
86610429,3074XX,307450.0,56982XX,5698250.0,100
86610430,3074XX,307450.0,56982XX,5698250.0,100
86610442,3227XX,322750.0,56997XX,5699750.0,100
86610454,3229XX,322950.0,56996XX,5699650.0,100
